Date,crude_price,sp_500,vix,usd,libya_oil_production,kazak_oil_production,qatar_oil_production,iran_oil_production,kuwait_oil_production,uae_oil_production,saudi_oil_production,iraq_oil_production,world_oil_consumption,usa_oil_production
2011-12-07,100.48999786376953,1264.0,28.670000076293945,78.552001953125,460000.0,1664383.5616,744700.0,3621000.0,2698517.8082,2564000.0,9310000.0,2652916.6667,48400.316,6112000.0
2012-01-01,99.79500007629395,1253.6875,22.869999885559082,80.61275291442871,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-01-02,99.79500007629395,1253.6875,22.869999885559082,80.61275291442871,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-01-03,102.95999908447266,1272.0,22.969999313354492,79.91200256347656,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-01-04,103.22000122070312,1273.0,22.219999313354492,80.42500305175781,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-01-05,101.80999755859375,1273.0,21.479999542236328,81.25,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-01-06,101.55999755859375,1274.25,20.6299991607666,81.59700012207031,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-01-07,102.38749885559082,1273.0625,21.82499933242798,80.79600143432617,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6177000.0
2012-02-01,97.61000061035156,1319.75,18.549999237060547,79.03299713134766,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-02-02,96.36000061035156,1322.75,17.979999542236328,79.11000061035156,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-02-03,97.83999633789062,1339.0,17.100000381469727,79.05699920654297,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-02-04,97.81399993896484,1319.75,18.493999862670897,79.18379974365234,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-02-05,97.81399993896484,1319.75,18.493999862670897,79.18379974365234,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-02-06,96.91000366210938,1339.0,17.760000228881836,79.18599700927734,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-02-07,98.41000366210938,1344.75,17.649999618530273,78.67500305175781,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6268000.0
2012-03-01,108.83999633789062,1374.5,17.260000228881836,78.83399963378906,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-03-02,106.69999694824219,1368.75,17.290000915527344,79.46199798583984,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-03-03,107.54399871826172,1369.3,17.826000213623047,78.7936004638672,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-03-04,107.54399871826172,1369.3,17.826000213623047,78.7936004638672,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-03-05,106.72000122070312,1364.5,18.049999237060547,79.36499786376953,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-03-06,104.69999694824219,1342.0,20.8700008392334,79.9260025024414,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-03-07,106.16000366210938,1352.75,19.06999969482422,79.76300048828125,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6327000.0
2012-04-01,105.11399993896484,1404.65,15.260000038146973,79.23900146484375,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-04-02,105.2300033569336,1412.5,15.640000343322754,78.96299743652344,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-04-03,104.01000213623047,1408.75,15.65999984741211,79.64099884033203,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-04-04,101.47000122070312,1393.25,16.440000534057617,79.9489974975586,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-04-05,103.30999755859375,1390.25,16.700000762939453,80.29299926757812,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-04-06,103.50500106811523,1401.1875,16.110000371932983,79.71149826049805,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-04-07,103.50500106811523,1401.1875,16.110000371932983,79.71149826049805,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6320000.0
2012-05-01,106.16000366210938,1400.5,16.600000381469727,78.93499755859375,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-05-02,105.22000122070312,1397.5,16.8799991607666,79.20099639892578,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-05-03,102.54000091552734,1386.0,17.559999465942383,79.29299926757812,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-05-04,98.48999786376953,1362.5,19.15999984741211,79.58699798583984,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-05-05,103.45600128173828,1388.0,17.469999694824217,79.17279815673828,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-05-06,103.45600128173828,1388.0,17.469999694824217,79.17279815673828,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-05-07,97.94000244140625,1365.75,18.940000534057617,79.71499633789062,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6370000.0
2012-06-01,83.2300033569336,1274.0,26.65999984741211,82.9729995727539,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-06-02,87.08500099182129,1306.3125,23.97249984741211,82.9422492980957,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-06-03,87.08500099182129,1306.3125,23.97249984741211,82.9422492980957,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-06-04,83.9800033569336,1273.0,26.1200008392334,82.66100311279297,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-06-05,84.29000091552734,1285.0,24.68000030517578,82.91300201416016,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-06-06,85.0199966430664,1315.5,22.15999984741211,82.37899780273438,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-06-07,84.81999969482422,1316.75,21.719999313354492,82.10600280761719,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6275000.0
2012-07-01,80.28600006103515,1325.3,19.26799964904785,82.5542007446289,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-07-02,83.75,1357.5,16.799999237060547,82.00800323486328,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-07-03,87.66000366210938,1368.0,16.65999984741211,81.87200164794922,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-07-04,83.51500129699707,1351.125,17.562499523162842,82.16000175476074,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-07-05,87.22000122070312,1361.5,17.5,82.94200134277344,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-07-06,84.44999694824219,1351.75,17.100000381469727,83.56099700927734,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-07-07,85.77000045776367,1359.6875,17.014999866485596,82.59575080871582,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6431000.0
2012-08-01,88.91000366210938,1370.5,18.959999084472656,83.1780014038086,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-08-02,87.12999725341797,1362.0,17.56999969482422,83.45099639892578,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-08-03,91.4000015258789,1389.0,15.640000343322754,82.44599914550781,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-08-04,89.05599975585938,1375.3,17.826000022888184,82.93059844970703,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-08-05,89.05599975585938,1375.3,17.826000022888184,82.93059844970703,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-08-06,92.19999694824219,1390.0,15.949999809265137,82.30400085449219,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-08-07,93.66999816894531,1397.0,15.989999771118164,82.25,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6351000.0
2012-09-01,95.6760009765625,1405.05,17.039999771118165,81.51300048828125,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-09-02,95.6760009765625,1405.05,17.039999771118165,81.51300048828125,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-09-03,95.72750091552734,1404.25,17.212499618530273,81.4685001373291,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-09-04,95.30000305175781,1406.0,17.979999542236328,81.31600189208984,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-09-05,95.36000061035156,1403.5,17.739999771118164,81.23500061035156,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-09-06,95.52999877929688,1431.0,15.600000381469727,81.03299713134766,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-09-07,96.41999816894531,1438.25,14.380000114440918,80.23400115966797,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6598000.0
2012-10-01,92.4800033569336,1437.0,16.31999969482422,79.90899658203125,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-10-02,91.88999938964844,1441.0,15.710000038146973,79.83000183105469,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-10-03,88.13999938964844,1444.75,15.430000305175781,80.06400299072266,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-10-04,91.70999908447266,1455.75,14.550000190734863,79.44000244140625,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-10-05,89.87999725341797,1455.5,14.329999923706055,79.4280014038086,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-10-06,90.81999969482422,1446.8,15.268000030517578,79.73420104980468,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-10-07,90.81999969482422,1446.8,15.268000030517578,79.73420104980468,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,6970000.0
2012-11-01,87.08999633789062,1423.25,16.690000534057617,80.13600158691406,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-11-02,84.86000061035156,1405.5,17.59000015258789,80.68299865722656,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-11-03,86.0633316040039,1411.8333333333333,17.626667022705078,80.26866658528645,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-11-04,86.0633316040039,1411.8333333333333,17.626667022705078,80.26866658528645,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-11-05,85.6500015258789,1412.0,18.420000076293945,80.84300231933594,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-11-06,88.70999908447266,1425.25,17.579999923706055,80.71499633789062,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-11-07,84.44000244140625,1389.0,19.079999923706055,80.86699676513672,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7082000.0
2012-12-01,87.6779998779297,1407.6,15.572000122070312,80.2843994140625,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2012-12-02,87.6779998779297,1407.6,15.572000122070312,80.2843994140625,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2012-12-03,89.08999633789062,1407.0,16.639999389648438,79.87200164794922,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2012-12-04,88.5,1405.5,17.1200008392334,79.63400268554688,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2012-12-05,87.87999725341797,1408.25,16.459999084472656,79.76399993896484,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2012-12-06,86.26000213623047,1413.0,16.579999923706055,80.25299835205078,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2012-12-07,85.93000030517578,1416.0,15.899999618530273,80.4020004272461,1390000.0,1627397.2603,732123.5616,2800000.0,2977383.5616,2653000.0,9760000.0,2950000.0,49164.34,7106000.0
2013-01-01,91.11750221252441,1407.0625,19.922499656677246,79.7697525024414,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-01-02,93.12000274658203,1457.0,14.680000305175781,79.947998046875,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-01-03,92.91999816894531,1453.5,14.5600004196167,80.51499938964844,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-01-04,93.08999633789062,1457.75,13.829999923706055,80.61000061035156,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-01-05,92.73749923706055,1447.0625,15.272500276565552,80.23600006103516,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-01-06,92.73749923706055,1447.0625,15.272500276565552,80.23600006103516,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-01-07,93.19000244140625,1455.75,13.789999961853027,80.36900329589844,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7083000.0
2013-02-01,97.7699966430664,1506.75,12.899999618530273,79.13500213623047,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-02-02,97.44199981689454,1499.45,13.67599983215332,79.43579864501953,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-02-03,97.44199981689454,1499.45,13.67599983215332,79.43579864501953,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-02-04,96.16999816894531,1493.5,14.670000076293945,79.572998046875,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-02-05,96.63999938964844,1506.0,13.720000267028809,79.53299713134766,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-02-06,96.62000274658203,1506.75,13.40999984741211,79.76699829101562,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-02-07,95.83000183105469,1505.25,13.5,80.25700378417969,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7145000.0
2013-03-01,90.68000030517578,1516.5,15.359999656677246,82.35800170898438,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-03-02,92.24600067138672,1505.05,16.292000007629394,81.95,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-03-03,92.24600067138672,1505.05,16.292000007629394,81.95,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-03-04,90.12000274658203,1525.75,14.010000228881836,82.25499725341797,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-03-05,90.81999969482422,1537.0,13.479999542236328,82.14700317382812,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-03-06,90.43000030517578,1539.0,13.529999732971191,82.50700378417969,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-03-07,91.55999755859375,1542.75,13.0600004196167,82.12300109863281,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7214000.0
2013-04-01,97.06999969482422,1556.0,13.579999923706055,82.89900207519531,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-04-02,97.19000244140625,1564.5,12.779999732971191,83.09200286865234,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-04-03,94.44999694824219,1548.5,14.210000038146973,82.86100006103516,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-04-04,93.26000213623047,1554.5,13.890000343322754,82.79499816894531,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-04-05,92.69999694824219,1546.0,13.920000076293945,82.60299682617188,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-04-06,94.93399963378906,1553.9,13.676000022888184,82.85,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-04-07,94.93399963378906,1553.9,13.676000022888184,82.85,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7374000.0
2013-05-01,91.02999877929688,1577.25,14.489999771118164,81.52200317382812,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-05-02,93.98999786376953,1592.25,13.59000015258789,82.28199768066406,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-05-03,95.61000061035156,1608.5,12.850000381469727,82.19499969482422,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-05-04,93.71799926757812,1591.7,13.632000160217284,82.00160064697266,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-05-05,93.71799926757812,1591.7,13.632000160217284,82.00160064697266,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-05-06,96.16000366210938,1613.5,12.65999984741211,82.37799835205078,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-05-07,95.62000274658203,1620.5,12.829999923706055,82.33499908447266,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7326000.0
2013-06-01,93.43000030517578,1646.0,15.03499960899353,83.58625030517578,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-06-02,93.43000030517578,1646.0,15.03499960899353,83.58625030517578,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-06-03,93.44999694824219,1636.25,16.280000686645508,82.68800354003906,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-06-04,93.30999755859375,1631.25,16.270000457763672,82.802001953125,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-06-05,93.73999786376953,1608.0,17.5,82.61199951171875,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-06-06,94.76000213623047,1622.75,16.6299991607666,81.53700256347656,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-06-07,96.02999877929688,1638.5,15.140000343322754,81.66000366210938,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7277000.0
2013-07-01,97.98999786376953,1606.75,16.3700008392334,83.25299835205078,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-07-02,99.5999984741211,1607.25,16.440000534057617,83.76399993896484,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-07-03,101.23999786376953,1609.0,16.200000762939453,83.45099639892578,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-07-04,98.84749794006348,1605.5625,16.467500686645508,83.46099853515625,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-07-05,103.22000122070312,1627.25,14.890000343322754,84.68900299072266,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-07-06,100.51249885559082,1612.5625,15.975000619888306,83.78924942016602,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-07-07,100.51249885559082,1612.5625,15.975000619888306,83.78924942016602,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7522000.0
2013-08-01,107.88999938964844,1700.25,12.9399995803833,82.427001953125,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-08-02,106.94000244140625,1704.0,11.979999542236328,81.97799682617188,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-08-03,105.49800109863281,1690.4,13.029999923706054,81.92519989013672,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-08-04,105.49800109863281,1690.4,13.029999923706054,81.92519989013672,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-08-05,106.55999755859375,1702.5,11.84000015258789,81.93599700927734,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-08-06,105.30000305175781,1694.0,12.720000267028809,81.65799713134766,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-08-07,104.37000274658203,1688.25,12.979999542236328,81.322998046875,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7534000.0
2013-09-01,108.29600067138672,1636.55,16.413999938964842,81.65019836425782,900000.0,1678767.1233,697774.5411,2709083.3333,2922093.1507,2797000.0,9630000.0,2978916.6667,49654.363,7838000.0
